ID,Title,Keywords,Director,Cast,Genres,Vote Average
138843,The Conjuring,"'sibling relationship', '1970s', 'cellar', 'exorcism', 'satanism', 'haunted house', 'rhode island', 'based on true story', 'possession', 'paranormal investigation', 'crucifix', 'ghost', 'demonic', 'demonology', 'psychic vision', 'the conjuring universe'",James Wan,"'Patrick Wilson', 'Vera Farmiga', 'Lili Taylor', 'Ron Livingston', 'Mackenzie Foy', 'Joey King', 'Shannon Kook', 'John Brotherton', 'Hayley McFarland', 'Shanley Caswell', 'Kyla Deaver', 'Sterling Jerins', 'Joseph Bishara', 'Marion Guyot', 'Morganna Bridgers', 'Amy Tipton', 'Zach Pappas', 'Rose Bachtel', 'James D. Nelson', 'Christof Veillon', 'Carmella Gioio', 'Steve Coulter', 'Ashley White', 'Kymoura Kennedy', 'Sean Flynn', 'George T. Zervos', 'Desi Domo', 'Nate Seman', 'Lorraine Warren', 'Arnell Powell', 'Tony Spera', 'Emily Brobst'","'Horror', 'Thriller'",7.542
399566,Godzilla vs. Kong,"'giant monster', 'dinosaur', 'creature feature', 'kaiju', 'sign languages', 'giant ape', 'godzilla', 'monsterverse', 'robot dinosaur', 'king kong'",Adam Wingard,"'Alexander Skarsgård', 'Millie Bobby Brown', 'Rebecca Hall', 'Brian Tyree Henry', 'Shun Oguri', 'Eiza González', 'Julian Dennison', 'Lance Reddick', 'Kyle Chandler', 'Demián Bichir', 'Kaylee Hottle', 'Hakeem Kae-Kazim', 'Ronny Chieng', 'John Pirruccello', 'Chris Chalk', 'Conlan Casal', 'Brad McMurray', 'Benjamin Rigby', 'Nick Turello', 'Daniel Nelson', 'Priscilla Doueihy', 'Kei Kudo', 'Bradd Buckley', 'John Walton', 'Daniel Tuiara', 'David Castillo', 'Kofi Yiadom', 'Jim Palmer', 'Drew Walton', 'Tara Wraith', 'Jason Virgil', 'Grisel Toledo', 'Jason Szabo', 'Jason Speer', 'Sen Shao', 'Scott M. Schewe', 'Charles Sans', 'Tasneem Roc', 'Jon Quested', 'Joel Pierce', 'Sofia Nolan', 'Shawn McBride', 'Victoria Liu', 'Sonny Le', 'Santi Lawson', 'Garreth Hadfield'","'Action', 'Science Fiction', 'Thriller'",7.652
739405,Operation Fortune: Ruse de Guerre,"'london, england', 'spy', 'madrid, spain', 'martial arts', 'showdown', 'secret agent', 'shootout', 'espionage', 'cannes, france'",Guy Ritchie,"'Jason Statham', 'Aubrey Plaza', 'Josh Hartnett', 'Hugh Grant', 'Cary Elwes', 'Bugzy Malone', 'Peter Ferdinando', 'Eddie Marsan', 'Lourdes Faberes', 'Max Beesley', 'Sam Douglas', 'Aksel Üstün', 'Oliver Maltman', 'Ergun Kuyucu', 'Eugenia Kuzmina', 'Vincent Wang', 'Kaan Urgancıoğlu', 'Tim Seyfi', 'Nicholas Facey', 'Ian Bartholomew', 'Tom Rosenthal', 'Parker Sawyers', 'Ayhan Eroğlu', 'Savaş Ak', 'Matthew Hawksley', 'Zehra Karadağ', 'Oleksandra Zharikova', 'Mishel Lazarenko', 'Bensu Uğur', 'Merve Akman', 'Ozan Ayhan', 'Doğan Barış Yaşar', 'Bestemsu Özdemir', 'Kerim Pehlivan', 'Conor MacNeill', 'Begzat Ergeshov', 'Çağdaş Agun', 'Gökhan Demirbaş', 'Md Numan Ahmed', 'Antonio Bustorff', 'Joshua Flickema', 'Amy Jackson', 'Sinan Yildiz'","'Action', 'Thriller', 'Comedy'",6.569
1150394,La Leyenda de los Chaneques,,Marvick Núñez,"'Benny Emmanuel', 'Emilio Treviño', 'Jorge Rafael', 'Mayté Cordero', 'Annie Rojas', 'Eduardo España', 'Andrés Couturier', 'Alejandro Villeli', 'Gabriel Basurto'","'Animation', 'Comedy', 'Family', 'Horror'",8.356
844416,Rumble Through the Dark,"'based on novel or book', 'cage fighting'",Parker Phillips,"'Aaron Eckhart', 'Bella Thorne', 'Marianne Jean-Baptiste', 'Ritchie Coster', 'Virginia Newcomb', 'Derek Russo', 'Mike McColl', 'Liz Fenning', 'Joe Hursley', 'Ritchie Montgomery'","'Thriller', 'Action'",7.5
10198,The Princess and the Frog,"'restaurant', 'new orleans, louisiana', 'voodoo', 'kiss', 'princess', 'cajun', 'firefly', 'based on fairy tale', 'duringcreditsstinger', 'big dreams', 'frog prince', 'charlatan', '1920s', 'magic spell'",Ron Clements,"'Anika Noni Rose', 'Bruno Campos', 'Jim Cummings', 'Michael-Leon Wooley', 'Keith David', 'Jennifer Cody', 'Peter Bartlett', 'Jenifer Lewis', 'Oprah Winfrey', 'John Goodman', 'Terrence Howard', 'Ritchie Montgomery', 'Don Hall', 'Paul Briggs', 'Jerry Kernion', 'Corey Burton', 'Elizabeth Dampier', 'Breanna Brooks', 'Michael Colyar', 'Emeril Lagasse', 'Kevin Michael Richardson', 'Randy Newman', 'Terence Blanchard', 'Mick Wingert', 'John Kassir', 'Fred Tatasciore', 'Ron Clements', 'John Musker', 'Seth R. Williamson', 'Shane R. Williamson'","'Romance', 'Family', 'Animation'",7.202
47971,xXx: Return of Xander Cage,"'tattoo', 'spy', 'extreme sports', 'airplane', 'secret agent', 'parachute', 'swimming pool', 'sequel', 'back from the dead', 'dominican republic', 'free fall'",D. J. Caruso,"'Vin Diesel', 'Donnie Yen', 'Ruby Rose', 'Toni Collette', 'Samuel L. Jackson', 'Ice Cube', 'Rory McCann', 'Nina Dobrev', 'Deepika Padukone', 'Tony Jaa', 'Kris Wu', 'Hermione Corfield', 'Michael Bisping', 'Shawn Roberts', 'Tony Gonzalez', 'Ariadna Gutiérrez', 'Andrey Ivchenko', 'Nicky Jam', 'Neymar Jr', 'Al Sapienza', 'Helena-Alexis Seymour', 'Megan Soo', 'Kristen Kurnik', 'Bailey Rose King', 'Pilar Cruz', 'Charles Carroll', 'Héctor Aníbal', 'Curtis Fletcher', 'Terry Chen', 'Jenny Itwaru', 'Julie Abcede', 'Josh Pagcaliwangan', 'Nyjah Huston', 'Roberta Mancino', 'Nina Buitrago', 'Dani Lightningbolt', 'Courtney Friel', 'Jelena Savić', 'Glorianna Sulbaran', 'Rebecca Leung', 'Daniel Kash'","'Action', 'Adventure', 'Crime'",6.139
260514,Cars 3,"'trainer', 'sequel', 'travel', 'racing', 'anthropomorphism', 'high tech'",Brian Fee,"'Owen Wilson', 'Cristela Alonzo', 'Chris Cooper', 'Nathan Fillion', 'Armie Hammer', 'Larry the Cable Guy', 'Bonnie Hunt', 'Lea DeLaria', 'Kerry Washington', 'Tony Shalhoub', 'Guido Quaroni', 'Lloyd Sherr', 'Paul Dooley', 'Cheech Marin', 'Jenifer Lewis', 'Lewis Hamilton', 'Bob Costas', 'Bob Peterson', 'Katherine Helmond', 'John Ratzenberger', 'Michael Wallis', 'Ray Magliozzi', 'Tom Magliozzi', 'Junior Johnson', 'Margo Martindale', 'Chase Elliott', 'Ryan Blaney', 'Darrell Waltrip', 'Shannon Spake', 'Humpy Wheeler', 'Jeff Gordon', 'Daniel Suárez', 'Kyle Petty', 'Mike Joy', 'Ray Evernham', 'Richard Petty', 'Jason Pace', 'Angel Oquendo', 'Madeleine McGraw', 'Andra Day', 'Bubba Wallace', 'Isiah Whitlock Jr.', 'Paul Newman'","'Animation', 'Adventure', 'Comedy', 'Family'",6.855
49013,Cars 2,"'car race', 'sequel', 'anthropomorphism', 'best friend', 'duringcreditsstinger'",John Lasseter,"'Larry the Cable Guy', 'Owen Wilson', 'Michael Caine', 'Emily Mortimer', 'John Turturro', 'Eddie Izzard', 'Thomas Kretschmann', 'Guido Quaroni', 'Joe Mantegna', 'Peter Jacobson', 'Bruce Campbell', 'Tony Shalhoub', 'Darrell Waltrip', 'Brent Musburger', 'Jason Isaacs', 'David Hobbs', 'Stanley Townsend', 'Lloyd Sherr', 'Paul Dooley', 'Michel Michelis', 'Sig Hansen', 'Franco Nero', 'Vanessa Redgrave', 'Bonnie Hunt', 'Cheech Marin', 'Jenifer Lewis', 'Michael Wallis', 'Katherine Helmond', 'John Ratzenberger', 'Jeff Garlin', 'Patrick Walker', 'Lewis Hamilton', 'Velibor Topic', 'John Mainieri', 'Brad Lewis', 'Richard Kind', 'Edie McClurg', 'Teresa Gallagher', 'Jeff Gordon', 'John Lasseter', 'Mark Winterbottom', 'Daisuke Tsutsumi', 'Fernando Alonso', 'Vitaly Petrov', 'Jan Nilsson', 'Memo Rojas', 'Jacques Villeneuve', 'Sebastian Vettel', 'Catherine Bolt', 'Jess Fulton', 'Sonoko Konishi'","'Animation', 'Family', 'Adventure', 'Comedy'",6.085
8966,Twilight,"'soulmates', 'based on novel or book', 'vampire', 'forbidden love', 'immortality', 'high school', 'teen movie', 'trust', 'desire', 'washington state', 'duringcreditsstinger', 'woman director', 'interspecies romance', 'based on young adult novel', 'supernatural power', 'good versus evil', 'high school romance', 'vampire human love'",Catherine Hardwicke,"'Kristen Stewart', 'Robert Pattinson', 'Billy Burke', 'Peter Facinelli', 'Elizabeth Reaser', 'Cam Gigandet', 'Ashley Greene', 'Anna Kendrick', 'Nikki Reed', 'Taylor Lautner', 'Kellan Lutz', 'Jackson Rathbone', 'Michael Welch', 'Gil Birmingham', 'Justin Chon', 'Christian Serratos', 'José Zúñiga', 'Rachelle Lefevre', 'Edi Gathegi', 'Sarah Clarke', 'Matt Bushell', 'Gregory Tyree Boyce', 'Trish Egan', 'Ayanna Berkshire', 'Ned Bellamy', 'Bryce Flint-Sommerville', 'Solomon Trimble', 'Alexander Mendeluk', 'Hunter Jackson', 'Gavin Bristol', 'Sean McGrath', 'Katie Powers', 'Catherine Grimme', 'William Joseph Elk III', 'Victoria Geil', 'Stephenie Meyer', 'Rick Mora', 'Rana Morrison', 'Edward Stiner', 'Robert Zorn', 'Humberto Amor', 'Kristopher Hyatt', 'Sherry Nelson', 'Tyler Nordby', 'Trip Ross', 'Josh Turner', 'Maggie-Jo Turner'","'Fantasy', 'Drama', 'Romance'",6.288
760741,Beast,'wild animal',Baltasar Kormákur,"'Idris Elba', 'Leah Sava Jeffries', 'Iyana Halley', 'Sharlto Copley', 'Martin Munro', 'Liyabuya Gongo', 'Daniel Hadebe', 'Thapelo Sebogodi', 'Mduduzi Mavimbela', 'Chris Gxalaba', 'Kazi Khuboni', 'Chris Langa'","'Thriller', 'Action', 'Horror'",6.711
635302,劇場版「鬼滅の刃」無限列車編,"'fight', 'magic', 'psychology', 'supernatural', 'gore', 'survival', 'tragedy', 'coming of age', 'based on manga', 'demon', 'historical', 'family', 'mutilation', 'dark fantasy', 'shounen', 'anime', 'taisho'",Haruo Sotozaki,"'Natsuki Hanae', 'Akari Kito', 'Hiro Shimono', 'Yoshitsugu Matsuoka', 'Satoshi Hino', 'Takahiro Sakurai', 'Katsuyuki Konishi', 'Saori Hayami', 'Kenichi Suzumura', 'Tomokazu Seki', 'Tomokazu Sugita', 'Toshiyuki Morikawa', 'Rina Satou', 'Shin-ichiro Miki', 'Houko Kuwashima', 'Kaede Hondo', 'You Taichi', 'Konomi Kohara', 'Aoi Koga', 'Rikiya Koyama', 'Megumi Toyoguchi', 'Junya Enoki', 'Mariya Ise', 'Daisuke Hirakawa', 'Akira Ishida', 'Jun Kasama', 'Sayaka Senbongi', 'Takuya Eguchi', 'Hibiku Yamamura', 'Yuya Hirose', 'Shinya Takahashi', 'Saeko Akiho', 'Shugo Nakamura', 'Mitsuki Nakae'","'Action', 'Animation', 'Adventure', 'Fantasy', 'Thriller'",8.256
602734,Spiral: From the Book of Saw,"'sequel', 'murder', 'police corruption', 'survival horror', 'body count', 'procedural', 'father son relationship', 'mystery killings', 'murder of a policeman', 'death game'",Darren Lynn Bousman,"'Chris Rock', 'Samuel L. Jackson', 'Max Minghella', 'Marisol Nichols', 'Dan Petronijevic', 'Richard Zeppieri', 'Patrick McManus', 'Edie Inksetter', 'Thomas Mitchell', 'Nazneen Contractor', 'K.C. Collins', 'Trevor Gretzky', 'Chris Ramsay', 'Genelle Williams', 'Dylan Roberts', 'Ali Johnson', 'Zoie Palmer', 'Carvin Winans', 'Leila Leigh', 'Chad Camilleri', 'Jerry Getty', 'Connor Smith', 'Peter Hoy', 'Morgan David Jones', 'Nadine Whiteman', 'Miles Koules', 'Frank Licari', 'Maximus Castrounis', 'Leonidas Castrounis', 'John Tokatlidis', 'Nick Alachiotis', 'Sean Jones', 'Brian Cook', 'Scott Cook', 'Andrew Perun', 'Bryan Thomas', 'Clinton Walker', 'Jacob Boose', 'Nneka Elliott', 'Val Cole', 'Brandon Zakkai', 'Joseph Pierre', 'Sebastian MacLean', 'Alexos Andros', 'Gannon Racki', 'Luke Gallo', 'Isys Alexis', 'Christopher Tai', 'Tim Ziegler', 'Jaclyn Vogl', 'Caleb Ellsworth-Clark', 'Joseph Racki', 'Rick Gacia', 'Howard Green', 'Donovan Boucher', 'Mathew Lee', 'Elena Khan', 'Heidi Matijevic', 'Josh Stolberg'","'Horror', 'Crime', 'Mystery'",5.997
72190,World War Z,"'philadelphia, pennsylvania', 'new jersey', 'based on novel or book', 'jerusalem, israel', 'dystopia', 'apocalypse', 'zombie', 'epidemic', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse', 'virus'",Marc Forster,"'Brad Pitt', 'Mireille Enos', 'Daniella Kertesz', 'James Badge Dale', 'Ludi Boeken', 'Matthew Fox', 'Fana Mokoena', 'David Morse', 'Elyes Gabel', 'Sterling Jerins', 'Peter Capaldi', 'Pierfrancesco Favino', 'Ruth Negga', 'Moritz Bleibtreu', 'Abigail Hargrove', 'Fabrizio Guido', 'David Andrews', 'John Gordon Sinclair', 'Grégory Fitoussi', 'Jane Perry', 'Lucy Russell', 'Mark Holden', 'Tim Berrington', 'Konstantin Khabenskiy', 'Michiel Huisman', 'Ann Ogbomo', 'Jonathan Howard', 'Mike Noble', 'Ernesto Cantu', 'Vicky Araico', 'Graham Hornsby', 'Nick Bartlett', 'Kevin Kiely Jnr', 'Ruari Cannon', 'Ryen Perkins-Gangnes', 'Khalid Laith', 'Noa Bodner', 'Troy Glasgow', 'Julia Levy-Boeken', 'Lee Nicholas Harris', 'Assaf Ben-Shimon', 'Gil Cohen-Alloro', 'Yaniv Rokah', 'Shaul Ezer', 'Linoy Aynesaz', 'Efrat Avni', 'Maisam Masri', 'Renu Setna', 'Ori Pfeffer', 'Imran Mraish', 'Yousef Hayyan Jubeh', 'Josh Wingate', 'Richard Thomson', 'Ewan Ross', 'Song Xuan Ke', 'Christian Wong', 'Denis Ischenko', 'Nikola Đuričko', 'Elen Rhys', 'Paula Videniece', 'Doron Davidson', 'Lee Colley', 'Michael Jenn', 'Sarah Amankwah', 'Anna Biczik', 'Gábor Czap', 'Katalin Dombi', 'Eniko Fulop', 'Istvan Karikas', 'Andrea Meszaros', 'Gergely Mészáros', 'Peter Molnár', 'Lambert Tóth', 'Roland Tzafetás', 'Jeno Radi', 'Adam Zambryzcki', 'Maddox Jolie-Pitt', 'Alma Rix', 'Darren Kendrick', 'Ryan Hartwig', 'Taylor Murphy', 'Dayle Teegarden'","'Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller'",6.809
606403,특송,,Park Dae-min,"'Park So-dam', 'Kim Eui-sung', 'Song Sae-byuk', 'Yeom Hye-ran', 'Jung Hyeon-jun', 'Yeon Woo-jin', 'Heo Dong-won', 'Han Hyun-min', 'Jun Suk-ho', 'Choi Deok-moon', 'Yoo Seung-ho', 'Jo Hee-bong', 'Baek Do-kyeom', 'Han Kyu-won', 'Kang Joon-kyu'","'Action', 'Crime'",7.105
274857,King Arthur: Legend of the Sword,"'knight', 'king arthur', 'excalibur', 'sword and sorcery'",Guy Ritchie,"'Charlie Hunnam', 'Jude Law', 'Astrid Bergès-Frisbey', 'Eric Bana', 'Djimon Hounsou', 'Aidan Gillen', 'Kingsley Ben-Adir', 'Neil Maskell', 'Craig McGinlay', 'Tom Wu', 'Freddie Fox', 'Mikael Persbrandt', 'Peter Ferdinando', 'Geoff Bell', 'Annabelle Wallis', 'Katie McGrath', 'Lorraine Bruce', 'Eline Powell', 'Hermione Corfield', 'Bleu Landau', 'Poppy Delevingne', 'Millie Brady', 'Zac Barker', 'Oliver Barker', 'Nicola Wren', 'Wil Coban', 'Jacqui Ainsley', 'Georgina Campbell', 'Rob Knighton', 'Michael Hadley', 'David Beckham', 'Alan Turkington', 'Michael McElhatton', 'Charlie Rawes', 'James Warren', 'Ellie Graham', 'Kamil Lemieszewski', 'Kalle Hennie', 'Peter Guinness', 'Mark Umbers', 'Adrian Bouchet', 'Florence Bell', 'Anna Brooks Beckman', 'Cordelia Bugeja', 'Rebecca Calder', 'Lee Nicholas Harris', 'Gintare Beinoraviciute', 'Alice E. Mayer', 'Claira Watson Parr', 'Alphonso Austin', 'Rudy Barrow', 'Daniel Stisen', 'Joel Bryant', 'Dacio Caballero', 'Lucy Chappell', 'Jamie B. Chambers', 'Pedro Caxade', 'Nick Cornwall', 'Steve Barnett', 'Guy Ritchie', 'Steen Young', 'Jason Lines', 'Tom Coulston'","'Action', 'Drama', 'Fantasy'",6.539
337404,Cruella,"'1970s', 'anti hero', 'villain', 'punk rock', 'fashion designer', 'fashion', 'origin story', 'live action remake'",Craig Gillespie,"'Emma Stone', 'Emma Thompson', 'Joel Fry', 'Paul Walter Hauser', 'Mark Strong', 'Tipper Seifert-Cleveland', 'Kirby Howell-Baptiste', 'Emily Beecham', 'John McCrea', 'Kayvan Novak', 'Jamie Demetriou', 'Abraham Popoola', 'Leo Bill', 'Javone Prince', 'Steve Edge', 'Paul Chowdhry', 'Ziggy Gardner', 'Joseph MacDonald', 'Niamh Lynch', 'Andrew Leung', 'Ed Birch', 'Dylan Lowe', 'Paul Bazely', 'Ninette Finch', 'Sarah Crowden', 'Harrison Willmott', 'Jack Barry', 'Asmara Gabrielle', 'Tom Turner', 'Haruka Abe', 'Thomas Padden', 'Carl Rice', 'Chris Ryman', 'Hannah Stokely', 'Richard David-Caine', 'Waleed Akhtar', 'Janet Henfrey', 'Elizabeth Marcano-Mortlock', 'Camilla Roholm', 'Joey Akubeze', 'Linette Beaumont', 'Conor Moloney', 'Robert Cawsey', 'Ed Kear', 'Sid Sagar', 'Jacqueline Chan', 'Hermione Gulliford', 'Surinder Duhra', 'Peter Singh', 'Geoffrey Burton', 'Helena Dowling', 'Tim Steed', 'John Mackay', 'Nathan Amzi', 'Trevor Laird', 'Joshua Hill', 'Michelle Greenidge', 'Jane How', 'Angela Sims', 'Geraldine Fitzgerald', 'Maeve Chadwick', 'Nell Chadwick', 'Billie Gadsdon', 'Florisa Kamara', 'Crystal Wingx', 'John Wolfe', 'Robert Ryan'","'Comedy', 'Crime'",8.048
13,Forrest Gump,"'vietnam veteran', 'post-traumatic stress disorder (ptsd)', 'hippie', 'china', 'washington dc, usa', 'single parent', 'mentally disabled', 'based on novel or book', 'waitress', 'usa president', 'optimism', 'parent child relationship', '1970s', 'autism', 'drug addiction', 'alabama', 'vietnam war', 'black panther party', 'bus stop', 'friendship', 'family relationships', 'single mother', 'military', 'anti war protest', '1960s', 'college american football', 'mother son relationship'",Robert Zemeckis,"'Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Sally Field', 'Mykelti Williamson', 'Michael Conner Humphreys', 'Hanna Hall', 'Haley Joel Osment', 'Siobhan Fallon Hogan', 'Rebecca Williams', 'Bob Penny', 'Harold G. Herthum', 'George Kelly', 'John Randall', 'Sam Anderson', 'Margo Moorer', 'Ione M. Telech', 'Christine Seabrook', 'John Worsham', 'Peter Dobson', 'Alexander Zemeckis', 'Logan Livingston Gomez', 'Ben Waddel', 'Elizabeth Hanks', 'Tyler Long', 'Christopher Jones', 'Grady Bowman', 'Kevin Mangan', 'Fay Genens', 'Frank Geyer', 'Rob Landry', 'Jason McGuire', 'Pete Auster', 'Sonny Shroyer', 'Brett Rice', 'Ed Davis', 'Daniel C. Striepeke', 'Bruce Lucvia', 'David Brisbin', 'Kirk Ward', 'Angela Lomas', 'Timothy Record', 'Deborah McTeer', 'Mark Matheisen', 'Al Harrington', 'Jed Gillin', 'Bob Harks', 'Don Fischer', 'Kenneth Bevington', 'Michael Flannery', 'Gary Robinson', 'Marlena Smalls', 'Kitty K. Green', 'Afemo Omilami', 'Matt Wallace', 'Danté McCarthy', 'Paulie DiCocco', 'Mike Jolly', 'Michael Kemmerling', 'John Voldstad', 'Jeffrey Winner', 'Russ Wilson', 'Daniel J. Gillooly', 'Calvin Gadsden', 'Aaron Izbicki', 'Michael Burgess', 'Steven Griffith', 'Bill Roberson', 'Michael McFall', 'Eric Underwood', 'Steve DeRelian', 'Byron Minns', 'Stephen Bridgewater', 'Bonnie Ann Burgess', 'Scott Oliver', 'John William Galt', 'Hilary Chaplain', 'Isabel Rose', 'Jay Ross', 'Richard D'Alessandro', 'Dick Stilwell', 'Kevin Davis', 'Michael Jace', 'Geoffrey Blake', 'Tim Perry', 'Vanessa Roth', 'Emily Carey', 'Paul Raczkowski', 'Valentine', 'Dick Cavett', 'Joe Stefanelli', 'Tiffany Salerno', 'Marla Sucharetza', 'Aloysius Gigl', 'Jack Bowden', 'Joe Alaskey', 'Lazarus Jackson', 'W. Benson Terry', 'Matt Rebenkoff', 'Peter Bannon', 'Joe Washington', 'Nora Dunfee', 'Natalie Hendrix Tate', 'Hallie D'Amore', 'Jim Hanks', 'Chiffonye Cobb', 'Juan Singleton', 'Bobby Richardson', 'Michael Mattison', 'Lenny Herb', 'Charles Boswell', 'Timothy McNeil', 'Lonnie Hamilton', 'Teresa Denton', 'Kurt Russell', 'Mary Ellen Trainor', 'Robb Skyler', 'Michael J. Oliver', 'Bryan Hanna', 'Greg Brown', 'Brendan Shanahan', 'Troy Christian', 'Jacqueline Lovell', 'Zach Hanner', 'Aaron Michael Lacey', 'William Shipman', 'Bob Hope'","'Comedy', 'Drama', 'Romance'",8.476
799379,늑대사냥,"'prison', 'ship', 'pacific', 'extreme violence'",Kim Hong-sun,"'Seo In-guk', 'Jang Dong-yoon', 'Park Ho-san', 'Jung So-min', 'Ko Chang-seok', 'Jang Young-nam', 'Sung Dong-il', 'Son Jong-hak', 'Lee Seong-wook', 'Hong Ji-yoon', 'Choi Gwi-hwa', 'Jung Moon-sung', 'Lim Ju-hwan', 'Kim Kang-hoon', 'Kim Moon-hak', 'Kim Chan-hyung', 'Kang Shin-chul', 'Ahn Ji-hye', 'Kang Jung-woo', 'Kim Dae-han', 'Sung Ryung', 'Kim Min-cheol', 'Shin Seung-hwan', 'Jung Sung-il', 'Kwon Yul', 'Lee Hong-nae', 'Kwon Soo-hyun', 'Yoon Don-sun', 'Jeong Soo-kyo', 'Sim Woo-sung', 'Kang Shin-chul', 'Yun Ki-chang', 'Kim Chul-yoon', 'Song Ji-hyuk', 'Yang Seung-ho', 'Kim Hae-joon', 'Ji Nam-hyuk', 'Jang Jae-ho', 'Lee Jong-yoon', 'Kim Tae-joon', 'Seo Suk-kyu', 'Choi Hyun-joon', 'Lee Jae-ho', 'Jo Ki-tae', 'Park Sun-joon', 'Jung Ha-joon', 'Seo Jeong-woo', 'Hwang Myung-hwan', 'Paul Battle', 'Lim Ji-sub', 'Lee Won-haeng', 'Moon Min-chul', 'Choi Woo-bin', 'Jang Sol', 'Kim Seon-min', 'Sin Dong-ryeok', 'Cha Young-ju', 'Jo Yeon-hee', 'Yoo Sang-jae', 'Jeon Hye-won', 'Kim Yong-pil'","'Action', 'Thriller', 'Horror', 'Crime'",6.408
987917,Old Dads,"'parenting', 'fatherhood'",Bill Burr,"'Bill Burr', 'Bobby Cannavale', 'Bokeem Woodbine', 'Katie Aselton', 'Reign Edwards', 'Jackie Tohn', 'Miles Robbins', 'Rachael Harris', 'Dash McCloud', 'Justin Miles', 'C. Thomas Howell', 'Bruce Dern', 'Dominic Grey Gonzalez', 'Natasha Leggero', 'Katrina Bowden', 'Angela Gulner', 'Josh Brener', 'Erin Wu', 'Justene Alpert', 'Cameron Kelly', 'Cody Renee Cameron', 'Joe Bartnick', 'Paul Virzi', 'Chelsea Marie Davis', 'Carl Tart', 'Nate Craig', 'Rick Glassman', 'Abbie Cobb', 'Ron Taylor', 'Nia Renée Hill', 'Tom Allen', 'Rory Scovel', 'James Lavon Miller', 'Steph Tolev', 'Paul Walter Hauser', 'Leland Heflin'",'Comedy',6.347
360784,Hidden,"'helicopter', 'underground', 'nightmare', 'shelter', 'quarantine', 'outbreak', 'murder', 'flashback', 'virus', 'creepy doll'",Matt Duffer,"'Alexander Skarsgård', 'Andrea Riseborough', 'Emily Alyn Lind', 'Heather Doerksen', 'William Ainscough', 'David James Lewis'","'Thriller', 'Horror'",6.838
214756,Ted 2,"'sperm bank', 'sequel', 'buddy', 'courthouse', 'teddy bear', 'aftercreditsstinger', 'toy comes to life'",Seth MacFarlane,"'Mark Wahlberg', 'Seth MacFarlane', 'Amanda Seyfried', 'Morgan Freeman', 'Jessica Barth', 'Giovanni Ribisi', 'Sam J. Jones', 'Patrick Warburton', 'Patrick Stewart', 'Michael Dorn', 'Bill Smitrovich', 'John Slattery', 'Cocoa Brown', 'John Carroll Lynch', 'Ron Canada', 'Liam Neeson', 'Dennis Haysbert', 'Tom Brady', 'Jay Leno', 'Jimmy Kimmel', 'Kate McKinnon', 'Bobby Moynihan', 'Taran Killam', 'Sebastian Arcelus', 'Jay Patterson', 'Steve Callaghan', 'Nana Visitor', 'Maggie Geha', 'Jessica Szohr', 'Craig Ricci Shaynak', 'Lexi Atkins', 'Dustin Ybarra', 'Julius Sharpe', 'Michael Steven Costello', 'Barry Ratcliffe', 'Tina Grimm', 'John Franchi', 'Claudia Zielke', 'Vincent M. Biscione', 'Alexandra Creteau', 'Jack Knight', 'Lauren Sánchez', 'William Xifaras', 'Curtis Stigers', 'Liz Morgan', 'Alec Sulkin', 'Ralph Garman', 'Vanessa Vander Pluym', 'J. Mark Donaldson', 'Becki Dennis', 'Michael Trisler', 'Ryan Hanna', 'David Goldman', 'Ronobir Lahiri', 'Nefetari Spencer', 'Jeffrey Stubblefield', 'Wellesley Wild', 'Lenny Clarke', 'Chris Neville', 'Rachael MacFarlane', 'Christy Scott Cashman', 'Josiah Blount', 'John Viener', 'Kate B. O'Brien', 'Billy Concha', 'Tara Strong', 'Tiffany', 'Bart A. Piscitello Jr.', 'Ted Jessup', 'Chris Regan', 'Joseph J. Micucci', 'Matthew J. Walters', 'Aaron Zell', 'Scott Wahle', 'Luke Adams', 'Brittany O'Connor', 'Julie Schmid', 'Rose Wakesho', 'Katie McCabe', 'Stanis Krista Ames', 'Kt Baldassaro', 'Laura-Elise Barrett', 'Anissa Borrego', 'Roseny Carrero', 'Chia Chen', 'Lexie Contursi', 'Chassidy Cox', 'Nea Dune', 'Diana Emuge', 'Michelle Fonseca', 'Enku Gubaie', 'London Hall', 'Isabel Wagner', 'Sandra Yap', 'Isabella Sanchez', 'Sagan Rose', 'Elizabeth Pollard', 'Kim Mulhauser', 'Olivia McCarthy', 'Sophie Mazzaro', 'Anna Maiche', 'Kandiss Lewis', 'Toi'ya Leatherwood', 'Christopher Weigel', 'Zola Williams', 'Ronald Boone', 'Noelle Trudeau', 'Lance Norris', 'Susan Garfield'","'Comedy', 'Fantasy'",6.288
